,Unnamed: 0,PRODUCT NAME,PRODUCT PRICE,PRODUCT RATING,URL,brand,pixels
390,390,"godrej hd 4mp security camera kit, white",14715,3.8,https://m.media-amazon.com/images/I/41X17vFJncL._AC_UY218_.jpg,godrej,4.0
391,391,fitspark eagle i6 pro real 4k wifi action camera 16mp ultra hd 170° wide-angle lens | external mic support | eis | distortion correction | 40m waterproof | wireless remote | all accessories kit,6999,3.8,https://m.media-amazon.com/images/I/61AGXqXi5cL._AC_UY218_.jpg,fitspark,16.0
392,392,"skadioo gorilla tripod, tripod, tripod stand, tripod mobile holder, tripod for mobile, mobile tripod, camera stand, flexible gorilla stand for dslr & action cameras, tripod for mobile phone",249,3.9,https://m.media-amazon.com/images/I/61jl6h2J+wL._AC_UY218_.jpg,skadioo,
393,393,homgeel new z-shaped aluminum alloy foldable camera camcorder desktop holder quick release plate tilt head for pentax dslr camera video track slider tripod film making macrophotography,4279,3.8,https://m.media-amazon.com/images/I/61j6429VeUS._AC_UY218_.jpg,homgeel,
394,394,alfasiya® camera speedlite flash softbox and reflector diffuser kit for canon nikon and other dslr cameras flashes flash diffuser (multicolor),222,4.2,https://m.media-amazon.com/images/I/41p3bWeZHQL._AC_UY218_.jpg,alfasiya®,
395,395,kids music digital camera 12.0mp rechargeable kids camera with 2.0 inch 1080p ips screen 32gb memory card child camcorder gift for age 3-10 kids (white),2600,4.0,https://m.media-amazon.com/images/I/51ENcqbhszL._AC_UY218_.jpg,,0.0
396,396,"supernic branded 49mm neutral density nd filter 2/4/8/16 kit with carry pouch for for sony alpha a3000, nex series dslr cameras with microfiber cloth",395,2.8,https://m.media-amazon.com/images/I/31tDNA4753L._AC_UY218_.jpg,supernic,
397,397,5.5 mm waterproof v8 usb endoscope inspection digital camera with 5 m cable for android phone,1599,4.6,https://m.media-amazon.com/images/I/41cZoZ6RiQL._AC_UY218_.jpg,5.5,
398,398,"subton tripod stand for camera, dslr, mobile all in one stand robust n strong for tiktok youtube family kids picnic live video recording and photoshoot- with free mobile holder (3366 black)",999,3.8,https://m.media-amazon.com/images/I/512S3dLhSXL._AC_UY218_.jpg,subton,
399,399,"ruily® kids camcorder 5mp 2.4"" tft screen for kids camera (blue)",2299,3.9,https://m.media-amazon.com/images/I/31SuaPs62sL._AC_UY218_.jpg,ruily®,5.0
400,400,"mixen astronomical telescope with high light transmittance and high magnification, equipped with star finder, outdoor education, corrective mirror",4499,2.3,https://m.media-amazon.com/images/I/71EV5Y+XuxL._AC_UY218_.jpg,mixen,
401,401,"sony digital vlog camera zv 1 (compact, video eye af, flip screen, in-built microphone, bluetooth shooting grip, 4k vlogging camera and content creation) - black",70990,4.6,https://m.media-amazon.com/images/I/716sQB1HdPL._AC_UY218_.jpg,sony,
402,402,"sony alpha ilce-7c compact full frame camera (4k, flip screen, light weight, real time tracking, content creation) - black",151990,4.1,https://m.media-amazon.com/images/I/71x4V5wzCZL._AC_UY218_.jpg,sony,
403,403,"ceuta® rubber air blower cleaner dust/rocket blower for keyboard, digital slr camera, lens, watch, cell phone, computer laptop pc and screen lens cleaner",275,3.6,https://m.media-amazon.com/images/I/41a1zG7EiAL._AC_UY218_.jpg,ceuta®,
404,404,ruily® kids camcorder 5mp 2.4 tft screen for kids camera (pink),2299,3.8,https://m.media-amazon.com/images/I/31IjgRkapvL._AC_UY218_.jpg,ruily®,5.0
405,405,"godrej hd 4mp security camera kit, white",14715,3.7,https://m.media-amazon.com/images/I/41X17vFJncL._AC_UY218_.jpg,godrej,4.0
406,406,m s tech camera u-disk usb flash drive nanny cam motion detection digital video recorder audio recording,1080,3.6,https://m.media-amazon.com/images/I/41SFGB0LkUL._AC_UY218_.jpg,mstech,
407,407,"ruily® kids camcorder 5mp 2.4"" tft screen for kids camera (blue)",2299,3.9,https://m.media-amazon.com/images/I/31SuaPs62sL._AC_UY218_.jpg,ruily®,5.0
408,408,"mixen astronomical telescope with high light transmittance and high magnification, equipped with star finder, outdoor education, corrective mirror",4499,3.6,https://m.media-amazon.com/images/I/71EV5Y+XuxL._AC_UY218_.jpg,mixen,
