,PRODUCT NAME,PRODUCT PRICE,PRODUCT RATING,URL,brand,processor,ssd,hdd,ram,graphic_card
325,"(renewed) victus by hp ryzen 5 5600h 16.1-inch(40.9 cm) fhd gaming laptop (8gb ram/512gb ssd/4gb gtx 1650 graphics/flicker free display/windows 10/ms office/mica silver/2.48 kg), 16-e0075ax",61990, ,https://m.media-amazon.com/images/I/71Y1msHuSSL._AC_UY218_.jpg,(Renewed),ryzen 5,512.0,0.0,8,gtx1650
326,"asus vivobook gaming core i5 8th gen - (8 gb/512 gb ssd/windows 10 home/4 gb graphics/nvidia geforce gtx 1650) f571gt-bq619t gaming laptop (15.6 inch, star black, 2.14 kg)",54990, ,https://m.media-amazon.com/images/I/41-V15mkQ5S._AC_UY218_.jpg,ASUS,intel i5,512.0,0.0,8,gtx1650
327,(renewed) hp elitebook 14 inch (35.56 cm) hd laptop (i5 3rd gen/8 gb ram/512 gb ssd/wifi/bluetooth 4.0/windows 10 pro/ms office/webcam/integrated graphics),34999, ,https://m.media-amazon.com/images/I/71BSeVVF2LL._AC_UY218_.jpg,(Renewed),intel i5,512.0,0.0,8,intel integrated
328,"(renewed) lenovo ideapad slim 3 10th gen intel core i3 15.6"" (39.63cm) fhd thin & light laptop (8gb/1tb hdd/windows 10/ms office/intel uhd graphics/2 year warranty/platinum grey/1.7kg), 81wb015gin",36990, ,https://m.media-amazon.com/images/I/61-3ZMgkDiL._AC_UY218_.jpg,(Renewed),intel i3,0.0,1024.0,8,intel integrated
329,dell latitude 3510 intel core i3-10110u 15.6 inches hd business laptop | 8gb | 1tb | ubuntu | dual-band wireless-ac 9560+bt5.0 notebook computer,43600,4.2,https://m.media-amazon.com/images/I/31qa99kJnYL._AC_UY218_.jpg,Dell,intel i3,0.0,0.0,8,intel integrated
330,"lenovo legion y540 9th gen intel core i5-9300hf 15.6"" (39.63cm) fhd ips gaming laptop (8gb/1tb + 256gb ssd/windows 10/nvidia gtx 1650 4gb/60hz refresh display/raven black/2.3kg), 81sy00ubin",60990, ,https://m.media-amazon.com/images/I/71zm3gbS9SL._AC_UY218_.jpg,Lenovo,intel i5,256.0,0.0,8,gtx1650
331,"dell inspiron 14.5"" 7000 laptop, core i7-1165g7, qhd 2560x1600, 300nits, 100% srgb, fingerprint reader, backlit keyboard, thunderbolt 4, hdmi, usb-c , wifi-6, windows 10 home, 8gb ram, 512gb pcie ssd",91000, ,https://m.media-amazon.com/images/I/51hy0c0ugaL._AC_UY218_.jpg,Dell,intel i7,0.0,0.0,8,
332,"hp spectre x360 2020 gem cut 13.3"" fhd touch laptop, intel i7-1065g7, 16gb ram, 512gb ssd, bang & olufsen, fingerprint reader, hp stylus, nightfall black, win 10 pro",141000, ,https://m.media-amazon.com/images/I/51aDJ4CsysL._AC_UY218_.jpg,HP,intel i7,512.0,0.0,16,rtx 3060
333,"lenovo v15 amd ryzen 5 15.6 inches fhd thin and light laptop (8gb/1tb hdd/windows 10/radeon vega 8 graphics/iron grey/1.85kg), 82c7003pih",45360, ,https://m.media-amazon.com/images/I/61U0JQ6HnHL._AC_UY218_.jpg,Lenovo,ryzen 5,0.0,1024.0,8,vega 8
334,"fujitsu uh-x 11th gen intel core i5 13.3” (33.78cm) fhd ips 400nits thin and light laptop (8gb/512gb ssd/win10/office/iris xe graphics/backlit kb/ fingerprint reader/black/878gms), 4zr1d67595",74990,3.9,https://m.media-amazon.com/images/I/91MVVK14sEL._AC_UY218_.jpg,Fujitsu,intel i5,512.0,0.0,8,iris xe
335,"(renewed) lenovo intel 4th gen core i5 14-inch(35.56 cms) hd 1366x768 laptop (8gb/500gb hdd/windows 10/ms office/integrated graphics,black)thinkpad t440",28970, ,https://m.media-amazon.com/images/I/61UO61Kd8-L._AC_UY218_.jpg,(Renewed),intel i5,0.0,500.0,8,intel integrated
336,"dell inspiron 5410 14"" fhd touch display 2 in1 laptop (11th gen i3-1125g4 /8gb /256gb ssd / win 10 + mso / integrated graphics/ backlit kb + fpr/ silver) d560563win9s+dell wireless mouse - titan gray",56049, ,https://m.media-amazon.com/images/I/71MhUb4Jm9L._AC_UY218_.jpg,Dell,intel i3,256.0,0.0,8,intel integrated
337,"fujitsu uh-x 11th gen intel core i7 13.3” (33.78cm) fhd ips 400nits 2-in1 touch convertible laptop (16gb/1tb ssd/win10/office/iris xe graphics/backlit kb/black/997gms), 4zr1d71993",107990,4.2,https://m.media-amazon.com/images/I/71umlOrdukL._AC_UY218_.jpg,Fujitsu,intel i7,1024.0,0.0,16,iris xe
338,"hp pavilion gaming 10th gen intel core i5 15.6-inch (39.6 cms) fhd gaming laptop (8gb/256gb ssd + 1tb hdd/144hz/gtx 1650ti 4gb graphics/windows 10/ms office/2.28 kg), 15-dk1514tx",70990, ,https://m.media-amazon.com/images/I/611VHOvjkES._AC_UY218_.jpg,HP,intel i5,256.0,1024.0,8,intel integrated
339,(renewed) lenovo thinkpad 14 inch (35.56 cm) hd laptop (core i5 3rd gen/16 gb ram/512 gb ssd/windows 10 pro/ms office 19/webcam/usb 3.0/wifi/bt/cardreader/pan india warranty/integrated graphics),36999, ,https://m.media-amazon.com/images/I/71Hf-WgKlHL._AC_UY218_.jpg,(Renewed),intel i5,512.0,0.0,16,intel integrated
340,"dell 14 (2021) i5-1155g7 2in1 touch screen laptop, 8gb, 512gb ssd, win 10 + ms office, 14.0"" (35.56 cms) fhd display, backlit kb, fpr + active pen, platinum silver (inspiron 5410, d560594win9s)",74784, ,https://m.media-amazon.com/images/I/618nCW+Qk+S._AC_UY218_.jpg,Dell,intel i5,512.0,0.0,8,
341,"lenovo ideapad s340 81wl002rin 15.6-inch fhd ips thin and light laptop (10th gen core i5-1035g1/8gb/1tb hdd + 256gb ssd/windows 10/microsoft office/2gb graphics), platinum grey",80290,4.0,https://m.media-amazon.com/images/I/71lkaJFcOVL._AC_UY218_.jpg,Lenovo,intel i5,256.0,1024.0,8,intel integrated
342,"lenovo ideapad slim 3 10th gen intel core i3 15.6"" (39.62cm) fhd thin & light laptop (8gb/256 gb ssd/uhd graphics/windows 10/ms office/platinum grey/1.7kg), 81wb012din",39990,4.2,https://m.media-amazon.com/images/I/61Dw5Z8LzJL._AC_UY218_.jpg,Lenovo,intel i3,256.0,0.0,8,intel integrated
343,"lenovo ideapad slim 3 2021 11th gen intel core i3 15.6"" (39.62cm) fhd thin & light laptop (8gb/512gb ssd/windows 10/ms office/2 year warranty/arctic grey/1.65kg), 82h800u5in",44490,4.1,https://m.media-amazon.com/images/I/61q6x-ll5FL._AC_UY218_.jpg,Lenovo,intel i3,512.0,0.0,8,intel integrated
344,"hp pavilion gaming 11th gen intel core i5 15.6-inch(39.6 cm) fhd gaming laptop (8gb ram/256gb ssd+1tb hdd/144hz/gtx 1650 4gb graphics/win 10/ms office/shadow black/2.28 kg), 15-dk2100tx",79390, ,https://m.media-amazon.com/images/I/611VHOvjkES._AC_UY218_.jpg,HP,intel i5,256.0,1024.0,8,gtx1650
345,"victus by hp ryzen 5 5600h 16.1-inch(40.9 cm) fhd gaming laptop (8gb ram/512gb ssd/4gb gtx 1650 graphics/flicker free display/windows 10/ms office/mica silver/2.48 kg), 16-e0075ax",68990,4.2,https://m.media-amazon.com/images/I/713aQxv9KHS._AC_UY218_.jpg,Victus,ryzen 5,512.0,0.0,8,gtx1650
346,"hp chromebook x360 intel celeron n4020 processor 12 inches touchscreen laptop, 4gb/64gb emmc storage/chrome os/1.35kg (natural silver), 12b-ca0010tu",34990,4.1,https://m.media-amazon.com/images/I/71WDdKKrkEL._AC_UY218_.jpg,HP,intel celeron,0.0,0.0,4,rtx 3060
347,"victus by hp ryzen 7 5800h 16.1-inch(40.9 cm) fhd gaming laptop (16gb ram/512gb ssd/4gb rtx 3050ti graphics/flicker free display/144hz/win 10/ms office/mica silver/2.48 kg), 16-e0078ax",92990,4.2,https://m.media-amazon.com/images/I/713aQxv9KHS._AC_UY218_.jpg,Victus,ryzen 7,512.0,0.0,16,
348,"asus ryzen 5 hexa core - (8 gb/512 gb ssd/windows 10 home) m515ua-ej512ts thin and light laptop (15.6 inch, slate grey, 1.80 kg, with ms office)",53690, ,https://m.media-amazon.com/images/I/31TaSQHnk3S._AC_UY218_.jpg,ASUS,ryzen 5,512.0,0.0,8,intel integrated
349,"( renewed ) dell latitude 6520 core i5 2nd gen | 8gb ram | 500gb hdd | 15.6"" true view led screen| numeric keypad | wifi | webcam | windows 10 | charger",24999, ,https://m.media-amazon.com/images/I/61AaS1ZfOWL._AC_UY218_.jpg,(,intel i5,0.0,500.0,8,intel integrated
350,"(renewed) acer aspire 5 intel core i3 11th generation 15.6"" (39.62 cms) - (4 gb/1 tb hdd/microsoft office/windows 10 home/intel uhd graphics /1.65kg/silver) a515-56",33142, ,https://m.media-amazon.com/images/I/713-hi0kk5S._AC_UY218_.jpg,(Renewed),intel i3,0.0,1024.0,4,intel integrated
351,"asus vivobook ultra 15 (2020), amd ryzen 5 4500u, 15.6-inch (39.62 cm) fhd, thin and light laptop (8gb/512gb ssd/office 2019/windows 10/integrated graphics/black/1.8 kg), m513ia-bq512ts",54990, ,https://m.media-amazon.com/images/I/612rSZsXxyL._AC_UY218_.jpg,ASUS,ryzen 5,512.0,0.0,8,intel integrated
352,"hp 15 10th gen intel core i3 thin & light 15.6-inch (39.62 cms) fhd laptop (8gb/1tb hdd/m.2 slot/windows 10/ms office/jet black), 15s-du1066tu",40990,4.2,https://m.media-amazon.com/images/I/81Ne5qKmE8L._AC_UY218_.jpg,HP,intel i3,0.0,1024.0,8,intel integrated
353,"lenovo legion 5 amd ryzen 5 4600h 15.6 inch full hd gaming laptop (8gb/1tb hdd + 256gb ssd/windows 10/ms office 2019/120 hz/nvidia gtx 1650 4gb gddr6 graphics/phantom black/2.3kg), 82b500ecin",95490, ,https://m.media-amazon.com/images/I/61ItfhQmaFL._AC_UY218_.jpg,Lenovo,ryzen 5,256.0,1024.0,8,gtx1650
354,"lenovo v14 intel core i5 11th gen 14"" (35.56cm) fhd ips 300 nits thin and light laptop (8gb ram/256gb ssd/windows 10/ms office/iris® xe graphics/3 year onsite warranty/1.60 kg), 82ka00lkih",54990, ,https://m.media-amazon.com/images/I/51oG0a2kmML._AC_UY218_.jpg,Lenovo,intel i5,256.0,0.0,8,iris xe
355,"lenovo v15 intel core i5 10th gen 15-inch hd thin and light laptop (4gb ram/ 1tb hdd/ windows 10 home / grey/ 1.85 kg), 82c500psih",51299, ,https://m.media-amazon.com/images/I/31px31VIEhL._AC_UY218_.jpg,Lenovo,intel i5,0.0,1024.0,4,intel integrated
356,"dell 15 (2021) laptop i3-1115g4, 8gb, 256gb ssd, win 10 + ms office, integrated graphics, 15.6"" (39.61 cms) fhd display, carbon color (inspiron 3511, d560581win9be)",45555, ,https://m.media-amazon.com/images/I/71Kk0l98lbL._AC_UY218_.jpg,Dell,intel i3,256.0,0.0,8,intel integrated
357,"(renewed) lenovo thinkpad intel core i5 14-inch (35.56 cms) 1366x768 laptop (8 gb/500 gb/windows 10/intel hd graphics/black/2.20 kg), t440",29660, ,https://m.media-amazon.com/images/I/513G-9tBVKL._AC_UY218_.jpg,(Renewed),intel i5,0.0,0.0,8,intel integrated
358,"asus vivobook 17 m712ua-au521ts ryzen 5 hexa core 5th gen thin and light r5-5500u/16g/512 pcie ssd/transparent silver/17.3""fhd/1y international warranty/office h&s+macafee/backlit kb",61800, ,https://m.media-amazon.com/images/I/41fKAAtoRkS._AC_UY218_.jpg,ASUS,ryzen 5,512.0,0.0,8,intel integrated
359,"asus zenbook 13 oled (2021) intel core i7-1165g7 11th gen 14"" (35.56cms) fhd thin and light laptop (16gb/512gb ssd/windows 10/office 2019/intel iris xᵉ graphics/pine grey/1.14 kg), ux325ea-kg722ts",99905, ,https://m.media-amazon.com/images/I/81Ntqjykr4S._AC_UY218_.jpg,ASUS,intel i7,512.0,0.0,16,iris xe
360,(renewed) lenovo thinkpad 14 inch (35.56 cm) hd laptop (core i5 4th gen/8 gb ram/500 gb/windows 10 pro/ms office 19/webcam/usb 3.0/wifi/bt/cardreader/pan india warranty/integrated graphics),31999, ,https://m.media-amazon.com/images/I/71JECMZZMFL._AC_UY218_.jpg,(Renewed),intel i5,0.0,0.0,8,intel integrated
361,"asus rog zephyrus g14 (2021), 14"" (35.56 cms) fhd 144hz, amd ryzen 9 5900hs, geforce rtx 3050 4gb graphics, gaming laptop (16gb/1tb ssd/office 2019/windows 10/eclipse gray/1.6 kg), ga401qc-hz094ts",123290, ,https://m.media-amazon.com/images/I/81rOuSWZtvL._AC_UY218_.jpg,ASUS,ryzen 9,1024.0,0.0,16,rtx 3050
362,"dell 14 (2021) i5-1155g7 2in1 touch screen laptop, 16gb, 512gb ssd, win 10 + ms office, 14.0"" (35.56 cms) fhd display, backlit kb + fpr + pen, platinum silver (inspiron 5410, d560619win9s)",78440, ,https://m.media-amazon.com/images/I/618nCW+Qk+S._AC_UY218_.jpg,Dell,intel i5,512.0,0.0,16,
363,"hp pavilion x360 touchscreen 2-in-1 fhd 14"" (35.56cms) laptop (10th gen core i7-10510u/8gb/512gb ssd/windows 10 home/ms office/mineral silver/1.58 kg), 14-dh1180tu",88990, ,https://m.media-amazon.com/images/I/617clKqAqiL._AC_UY218_.jpg,HP,intel i7,512.0,0.0,8,rtx 3060
364,"dell 14 (2021) i5-1155g7 2in1 touch screen laptop, 16gb, 512gb ssd, nvidia mx 350 2gb, win 10 + ms office, 14.0"" (35.56 cms) fhd, backlit kb + fpr + pen, platinum silver (inspiron 5410, d560620win9s)",107833, ,https://m.media-amazon.com/images/I/618nCW+Qk+S._AC_UY218_.jpg,Dell,intel i5,512.0,0.0,16,
365,"(renewed) hp intel core i7 6700hq 15.6-inch (39.62 cms) 1920 x 1080 laptop (128 gb/3 tb ssd/windows/intel hd graphics & nvidia 1000m/grey/2.7 kg), zbook 15",178490, ,https://m.media-amazon.com/images/I/610YYIikTyL._AC_UY218_.jpg,(Renewed),intel i7,3072.0,0.0,4,1000m
366,"hp pavilion gaming 15.6"" (39.62cms) fhd gaming laptop (ryzen 5-3550h/8gb/1tb hdd/windows 10/nvidia gtx 1650 4gb/shadow black), 15-ec0101ax",54990, ,https://m.media-amazon.com/images/I/71VlaIUD10L._AC_UY218_.jpg,HP,ryzen 5,0.0,1024.0,8,gtx1650
367,"dell inspiron 3501 5.6"" fhd ag display laptop (i5-1135g7/ 4gb/ 1tb hdd + 256gb ssd/ integrated graphics/ win 10 + ms office/ black) d560488win9b",59994, ,https://m.media-amazon.com/images/I/51jPUwqQTFL._AC_UY218_.jpg,Dell,intel i5,256.0,1024.0,4,intel integrated
368,"asus vivobook flip 14 tp412fa-ec372ts intel 10th gen core i3-10110u 14 inches business, gaming laptop (4gb/512gb ssd/windows 10 home (64bit)/integrated uhd graphics/1.5kg), galaxy blue",46949,3.9,https://m.media-amazon.com/images/I/814s6fzY9GL._AC_UY218_.jpg,ASUS,intel i3,512.0,0.0,4,intel integrated
369,(renewed) dell latitude 14-inch (35.56 cm) hd business laptop (core i5 3rd gen/8 gb ram/500 gb/webcam/wifi/bluetooth 4.0/usb 3.0/windows 10 pro/ms office 19/pan india warranty),28999, ,https://m.media-amazon.com/images/I/61i9kCsTwTL._AC_UY218_.jpg,(Renewed),intel i5,0.0,0.0,8,intel integrated
370,"lenovo ideapad slim 3 amd ryzen 3 15.6"" (39.62cms) fhd thin and light laptop (4gb/1tb/windows 10/ms office/grey/1.85kg), 81w10052in",39990, ,https://m.media-amazon.com/images/I/61Dw5Z8LzJL._AC_UY218_.jpg,Lenovo,ryzen 3,0.0,0.0,4,intel integrated
371,"msi katana gf66 11uc - 477in 15.6 inch fhd gaming laptop i notebook black - core i7-11800h i 8gb (3200mhz) i 512gb i rtx 3050, gddr6 4gb i windows 10 home i single backlight kb(red)",94990, ,https://m.media-amazon.com/images/I/51WHrgD-jQL._AC_UY218_.jpg,MSI,intel i7,0.0,0.0,8,
372,"dell vostro 3401 14"" fhd anti glare display laptop / i3-1005g1 / 8gb / 1tb / integrated graphics / win 10 + office h&s/ black) d552149win9be",41994, ,https://m.media-amazon.com/images/I/51IsQHLroNL._AC_UY218_.jpg,Dell,intel i3,0.0,0.0,8,intel integrated
373,"lenovo thinkpad e15 (2021) intel core i5 11th gen 15.6-inch (39.62 cm)fhd thin and light laptop (8gb ram/512gb ssd/windows 10/ms office/fingerprint reader/black/aluminium surface/ 1.7 kg), 20tds0ga00",72990,4.2,https://m.media-amazon.com/images/I/71TuueY7JDS._AC_UY218_.jpg,Lenovo,intel i5,512.0,0.0,8,intel integrated
374,"asus tuf gaming f15 (2021), 15.6-inch (39.62 cms) fhd 144hz, intel core i7-11800h 11th gen, rtx 3050 ti 4gb graphics gaming laptop (16gb ram/1tb ssd/windows 10/gray/2.3 kg), fx566he-hn048t",123540, ,https://m.media-amazon.com/images/I/91aWfctUptL._AC_UY218_.jpg,ASUS,intel i7,1024.0,0.0,16,rtx 3050
375,"hp pavilion 13 11th gen intel core i5 13.3 inches ultra thin fhd business laptop (16gb/512gb ssd/windows 10/ms office/alexa built-in/natural silver/1.24 kg), 13-bb0075tu",69990,4.0,https://m.media-amazon.com/images/I/71PwU27MbUL._AC_UY218_.jpg,HP,intel i5,512.0,0.0,16,intel integrated
376,(renewed) dell latitude 14-inch (35.56 cm) hd business laptop (core i5 3rd gen/4 gb ram/500 gb/webcam/wifi/bluetooth 4.0/usb 3.0/windows 10 pro/ms office 19/pan india warranty),27999, ,https://m.media-amazon.com/images/I/61i9kCsTwTL._AC_UY218_.jpg,(Renewed),intel i5,0.0,0.0,4,intel integrated
377,"hp pavilion gaming 15.6-inch fhd gaming laptop (ryzen 5-3550h/8gb/1tb hdd + 256gb ssd/windows 10/4gb nvidia geforce gtx 1650 graphics, shadow black/2.25 kg), 15-ec0106ax",63499,3.9,https://m.media-amazon.com/images/I/41gEnNfNJtL._AC_UY218_.jpg,HP,ryzen 5,256.0,1024.0,8,gtx1650
378,dell latitude e7250 intel i5-5300u 2.30ghz 8gb ram 256gb ssd win 10 pro webcam (renewed),34000,4.1,https://m.media-amazon.com/images/I/51TBVonqAOS._AC_UY218_.jpg,Dell,intel i5,256.0,0.0,8,intel integrated
379,"avita liber v ns14a8inf542-cs thin and light 14 inch (35.56cm) laptop( intel core i5-10210u/ 8gb/256gb ssd /win 10 home/ backlit keyboard/ fingerprint sensor/ mso 365) 1.28kg, cloud silver",45557, ,https://m.media-amazon.com/images/I/51KCv2E6vES._AC_UY218_.jpg,AVITA,intel i5,256.0,0.0,8,intel integrated
380,"lenovo ideapad slim 3 10th gen intel core i3 15.6 inch fhd thin and light laptop (4gb/1tb/windows 10/ms office/grey/1.85kg), 81we0081in",42500, ,https://m.media-amazon.com/images/I/61Dw5Z8LzJL._AC_UY218_.jpg,Lenovo,intel i3,0.0,0.0,4,intel integrated
381,"lenovo ideapad slim 5 amd ryzen 5 5500u 15.6"" (39.63cm) fhd ips thin & light laptop (8gb/512gb ssd/windows 10/ms office/backlit keyboard/fingerprint reader/graphite grey/1.66kg), 82ln00gtin",57950, ,https://m.media-amazon.com/images/I/71jP9Frsr6L._AC_UY218_.jpg,Lenovo,ryzen 5,512.0,0.0,8,intel integrated
382,mi notebook pro qhd+ ips anti glare display intel core i7-11370h 11th gen 14-inch(35.56 cms) thin and light laptop (16gb/512gb ssd/iris xe graphics/win 10/backlit kb/fingerprint sensor/1.4 kg),72999,4.2,https://m.media-amazon.com/images/I/71iiXU7HHkL._AC_UY218_.jpg,Mi,intel i7,512.0,0.0,16,iris xe
383,"lg gram 17 ultra-light 11th gen core i5,8 gb ram, 512 gb ssd, win-10, iris xe graphics, 17-inches (43.18 cms), thunderbolt 4, usc -c x 2 (with power), 1.35 kg, 3 yr warranty (17z90p-g.aj55a2, black)",102542, ,https://m.media-amazon.com/images/I/61WOfbIkf7L._AC_UY218_.jpg,LG,intel i5,512.0,0.0,8,iris xe
384,"lg gram ultra-light 11th gen core i7,16 gb ram, 512 gb ssd, win-10, iris xe graphics, 17-inches (43.18 cms), thunderbolt 4, usc -c x 2 (with power), 1.35 kg, 3 yr warranty (17z90p-g.ah75a2, black)",118868, ,https://m.media-amazon.com/images/I/61WOfbIkf7L._AC_UY218_.jpg,LG,intel i7,512.0,0.0,16,iris xe
385,"dell xps 9300 13.3-inch (33.78 cms) fhd laptop (10th gen core i5-1035g1/8gb/512gb ssd/windows 10 home plus & ms office 365- 1yr subscription/intel hd graphics), silver",123078, ,https://m.media-amazon.com/images/I/61nD7PI4O9L._AC_UY218_.jpg,DELL,intel i5,512.0,0.0,8,intel integrated
386,"lenovo ideapad slim 5 amd ryzen 5 5500u 15.6"" (39.63cm) fhd ips thin & light laptop (8gb/512gb ssd/windows 10/ms office/backlit keyboard/fingerprint reader/graphite grey/1.66kg), 82ln00gtin",57950, ,https://m.media-amazon.com/images/I/71jP9Frsr6L._AC_UY218_.jpg,Lenovo,ryzen 5,512.0,0.0,8,intel integrated
387,"(renewed) lenovo thinkpad hybrid laptop t450s (slim) intel core i7 - 5600u processor, 4 gb ram, 1tb harddisk & 128 gb ssd, windows 10 pro, 14.1 inches notebook computer",39790, ,https://m.media-amazon.com/images/I/6172BVoWyHL._AC_UY218_.jpg,(Renewed),intel i7,128.0,0.0,4,intel integrated
388,(renewed) dell latitude 14 inch (35.56 cm) hd business laptop(core i5 4th gen/4 gb ram/500 gb/webcam/wifi/bluetooth 4.0/usb 3.0/windows 10 pro/ms office 19/pan india warranty),28999,4.0,https://m.media-amazon.com/images/I/71Or1n010tL._AC_UY218_.jpg,(Renewed),intel i5,0.0,0.0,4,intel integrated
389,"asus tuf dash f15 (2021), 15.6-inch (39.62 cms) fhd 144hz, intel core i5-11300h 11th gen, rtx 3050 ti 4gb graphics gaming laptop (16gb ram/512gb ssd/office 2019/windows 10/white/2 kg), fx516pe-hn087ts",87990, ,https://m.media-amazon.com/images/I/81mLxU0CcAL._AC_UY218_.jpg,ASUS,intel i5,512.0,0.0,16,rtx 3050
390,"microsoft surface laptop go 10th gen intel core i5-1035g1 12.4"" touchscreen laptop (8gb/128gb ssd/windows 10 home in s mode/intel uhd graphics/platinum/1.110 kg,25% off on microsoft 365), thh-00023",69990, ,https://m.media-amazon.com/images/I/718ETwvLVOL._AC_UY218_.jpg,Microsoft,intel i5,128.0,0.0,8,intel integrated
391,"lenovo ideapad slim 5 11th gen intel core i5 15.6"" (39.6cm) fhd ips thin & light laptop(8gb/1tb+256gb ssd/windows 10/ms office/nvidia geforce mx450/fingerprint reader/graphite grey/1.66kg), 82fg010ain",66340,3.9,https://m.media-amazon.com/images/I/61WNxdAeAoL._AC_UY218_.jpg,Lenovo,intel i5,256.0,0.0,8,mx450
392,"asus vivobook 14 (2021), intel core i5-1135g7 11th gen, 14-inch (35.56 cms) fhd thin and light laptop (8gb ram/1tb hdd + 256gb ssd/office 2019/windows 10/integrated/silver/1.6 kg), x415ea-eb572ts",57990, ,https://m.media-amazon.com/images/I/71WuDXpTAlL._AC_UY218_.jpg,ASUS,intel i5,256.0,1024.0,8,intel integrated
393,"acer aspire 3 a315-23 15.6-inch (39.6 cm) laptop (amd ryzen 5-3500u/8gb/512gb ssd/window 10, home, 64bit/amd radeon vega 8 mobile graphics), silver",46989,4.0,https://m.media-amazon.com/images/I/610oaBCr+XL._AC_UY218_.jpg,Acer,ryzen 5,512.0,0.0,8,vega 8
394,"lenovo legion 5 10th gen intel core i5-10300h 15.6"" (39.63cm) fhd ips gaming laptop (8gb/512gb ssd/windows 10/nvidia gtx 1650 4gb/120hz refresh display/phantom black/2.3kg), 82au00pmin",68005, ,https://m.media-amazon.com/images/I/61p3lA4N3uL._AC_UY218_.jpg,Lenovo,intel i5,512.0,0.0,8,gtx1650
395,del inspiron 3501 15.6 inch (39.6 cm) fhd display laptop (11th gen i5-1135g7 / 8gb / 1tb hdd + 256gb ssd / nvidia mx330 2gb gddr5/ win 10 + mso /soft mint) d560438win9se,67888, ,https://m.media-amazon.com/images/I/51kt5RdEkXL._AC_UY218_.jpg,Del,intel i5,256.0,1024.0,8,mx350
396,"(renewed) dell latitude intel 4th gen core i5 14-inch (35.56 cms) 1366x768 laptop (4 gb/240 gb/windows 10/integrated graphics/gray/2 kg), e5440-i5-4 gb-240 gb",29679, ,https://m.media-amazon.com/images/I/51NW0q-szmL._AC_UY218_.jpg,(Renewed),intel i5,0.0,0.0,4,intel integrated
397,"lenovo ideapad gaming 3 intel core i5 10th gen 15.6 inch fhd gaming laptop (8gb/1tb+256gb ssd/windows 10/ms office 2019/nvidia gtx 1650 4gb graphics/onyx black/2.2kg), 81y400e1in",63990,3.8,https://m.media-amazon.com/images/I/61fpo-87DyL._AC_UY218_.jpg,Lenovo,intel i5,256.0,0.0,8,gtx1650
398,"(renewed) asus tuf gaming f15 (2020), 15.6-inch (39.62 cms) fhd 60hz, intel core i5-10300h 10th gen, nvidia geforce gtx 1650 4gb graphics, gaming laptop(8gb/512gb ssdwindows 10/gray/2.3 kg), fx566lh-bq275t",56990, ,https://m.media-amazon.com/images/I/91YWCyOBG7L._AC_UY218_.jpg,(Renewed),intel i5,512.0,0.0,8,gtx1650
399,"dell 15 (2021) i5-10200h gaming laptop,16gb ram, 512gb ssd, 15.6” (39.62 cms) fhd 120hz 250 nits display, nvidia gtx 1650 4gb graphics, win 10, ascent solid color (g15 5510, d560474win9be)",74790, ,https://m.media-amazon.com/images/I/61BE1LBx0kS._AC_UY218_.jpg,Dell,intel i5,512.0,0.0,16,gtx1650
400,acer aspire 3 core i5 11th generation processor 15.6-inch (39.6 cm) full hd thin and light laptop - (8 gb/1 tb hdd/windows 10 home/intel iris xe graphic/microsoft office 2019/1.7kg/silver) a315-58,54890, ,https://m.media-amazon.com/images/I/41LHkg5LbRS._AC_UY218_.jpg,Acer,intel i5,0.0,1024.0,8,iris xe
401,"(renewed) dell latitude laptop e7270 intel core i5 - 6300u processor, 8 gb ram & 512 gb ssd, 12.5 inches screen (ultra light 1.26kg) notebook computer",35290, ,https://m.media-amazon.com/images/I/51BWw9fnsCL._AC_UY218_.jpg,(Renewed),intel i5,512.0,0.0,8,intel integrated
402,"(renewed) asus tuf dash f15 (2021), 15.6-inch (39.62 cms) fhd 144hz, intel core i7-11370h 11th gen, rtx 3050 4gb graphics gaming laptop (16gb ram/512gb ssd/windows 10/gray/2 kg), fx516pc-hn063t",75192, ,https://m.media-amazon.com/images/I/81UQXsjbpQS._AC_UY218_.jpg,(Renewed),intel i7,512.0,0.0,16,rtx 3050
403,"dell 14 (2021) i3-1125g4 2in1 touch screen laptop, 8gb, 256gb ssd, win 10 + ms office, 14.0"" (35.56 cms) fhd display, dell active pen, backlit kb + fpr, platinum silver (inspiron 5410, d560471win9s)",52590, ,https://m.media-amazon.com/images/I/618nCW+Qk+S._AC_UY218_.jpg,Dell,intel i3,256.0,0.0,8,
404,"dell new latitude 3410 14 inch (35.5 cm) core i3 10th gen || 4gb || 1 tb || dos-ubantu || 1 year adp+nbd dell warranty || 14 "" screen size || without bag",49999, ,https://m.media-amazon.com/images/I/816LRFEaPCL._AC_UY218_.jpg,Dell,intel i3,0.0,0.0,4,
405,"dell vostro 3400 14"" (35.56 cms) fhd anti glare display laptop (11th gen i5-1135g7 / 8gb / 1tb / integrated graphics / win 10 + ms office / black/ 1.58kg) d552154win9be",52790, ,https://m.media-amazon.com/images/I/8147cwFm2PL._AC_UY218_.jpg,Dell,intel i5,0.0,0.0,8,intel integrated
406,"hp envy intel 11th gen core i7 processor 13.3 inches fhd touchscreen gaming laptop (16gb/1tb ssd/windows 10/nvidia mx450 2gb/natural silver/1.3 kg), 13-ba1018tx",121900,4.1,https://m.media-amazon.com/images/I/71VINxz1YaL._AC_UY218_.jpg,HP,intel i7,1024.0,0.0,16,mx450
