,Title,Rating,Price,link,Company,Condensor Coil,Wi-Fi,Noise_Level,Power_Consumption,TON_value,split
506,SAMSUNG 1.5 Ton 3 Star Split Inverter AC  - White,4.0,33990.0,https://rukminim1.flixcart.com/image/312/312/km9ht3k0/air-conditioner-new/r/x/y/ar18ay3ybtz-split-samsung-inverter-original-imagf7qnjerd2gy8.jpeg?q=70,SAMSUNG, Copper, No,36.0,1044.0,1.0,1
507,Godrej 1.5 Ton 5 Star Split Inverter AC  - White,4.3,37490.0,https://rukminim1.flixcart.com/image/312/312/k7p37gw0/air-conditioner-new/9/n/g/ac-1t-gsc-12ntc3-wta-1-split-fixed-speed-godrej-original-imafpvjfnfhgwzv3.jpeg?q=70,Godrej, Copper, No,45.0,865.0,1.0,1
508,Whirlpool 1 Ton 3 Star Split Inverter AC  - White,4.2,26990.0,https://rukminim1.flixcart.com/image/312/312/kksmikw0/air-conditioner-new/0/m/e/1-5t-magicool-pro-5s-copr-inv-split-inverter-whirlpool-original-imagy25utwj6jgg7.jpeg?q=70,Whirlpool, Copper, No,42.0,1075.0,1.0,1
509,Whirlpool 1 Ton 5 Star Window AC  - White,3.9,26490.0,https://rukminim1.flixcart.com/image/312/312/juip0nk0/air-conditioner-new/h/n/f/wac-1-t-magicool-copr-5s-1-0-window-fixed-speed-whirlpool-original-imaffmjmjgyzacjq.jpeg?q=70,Whirlpool, Copper, No,42.0,1027.0,1.0,0
510,Haier 2 Ton 1 Star Split AC  - White,2.8,39999.0,https://rukminim1.flixcart.com/image/312/312/k8j3gcw0/air-conditioner-new/4/7/f/hsu22t-tfw1b-2-split-fixed-speed-haier-original-imafqjywwxzb8ega.jpeg?q=70,Haier, Copper, No,42.0,1027.0,2.0,1
511,MarQ By Flipkart 1.5 Ton 5 Star Split Dual Inverter Smart AC with Wi-fi Connect  - White,4.4,35500.0,https://rukminim1.flixcart.com/image/312/312/kdeum4w0/air-conditioner-new/j/5/4/fkac155siasmart-1-5-split-marq-by-flipkart-fixed-speed-original-imafubd6znzxvmda.jpeg?q=70,MarQ, Copper, No,40.0,1118.0,1.0,1
512,MarQ By Flipkart 1.5 Ton 5 Star Window AC  - White,4.2,25490.0,https://rukminim1.flixcart.com/image/312/312/k9re3rk0/air-conditioner-new/v/j/c/fkac155sfwaca-1-5-window-fixed-speed-marq-by-flipkart-original-imafrhckfugfeqjc.jpeg?q=70,MarQ, Copper, Yes,38.0,1520.0,1.0,0
513,CARRIER 1 Ton 3 Star Window AC  - White,4.3,24990.0,https://rukminim1.flixcart.com/image/312/312/jqy3dzk0/air-conditioner-new/g/8/g/estrella-caw12et3n8f0-1-window-carrier-original-imafcukmxx2d4ege.jpeg?q=70,CARRIER, Copper, No,60.0,1672.0,1.0,0
514,"Daikin 1.5 Ton 3 Star Split AC  - White, Grey",3.7,34930.0,https://rukminim1.flixcart.com/image/312/312/kfsl18w0/air-conditioner-new/6/x/a/gtl50tv16v2-rlg50tv16v2-mps-1-5-split-daikin-fixed-speed-original-imafw5vgse2rsqvp.jpeg?q=70,Daikin, Copper, No,38.0,1425.0,1.0,1
515,Haier 1 Ton 3 Star Split Inverter AC  - White,4.2,28549.0,https://rukminim1.flixcart.com/image/312/312/kcjexe80/air-conditioner-new/p/7/c/hsu12c-tcs3b-inv-1-split-haier-inverter-original-imaftmwhdgzggsgt.jpeg?q=70,Haier, Copper, No,37.0,1200.0,1.0,1
516,SAMSUNG 1.5 Ton 5 Star Split Inverter AC  - White,4.2,35490.0,https://rukminim1.flixcart.com/image/312/312/kl421e80/air-conditioner-new/o/5/u/ar18ty5qawknna-split-samsung-inverter-original-imagyb23g9erhyzk.jpeg?q=70,SAMSUNG, Copper, No,52.0,1465.0,1.0,1
517,Daikin 2.2 Ton 3 Star Split Inverter AC  - White,3.0,58935.0,https://rukminim1.flixcart.com/image/312/312/kkyc9zk0/air-conditioner-new/w/5/0/ftkl71tv16t-sps-split-inverter-daikin-original-imagy6khyhph66z6.jpeg?q=70,Daikin, Copper, No,39.0,2410.0,2.0,1
518,IFB 1.5 Ton 5 Star Split Dual Inverter AC  - White,3.8,37990.0,https://rukminim1.flixcart.com/image/312/312/kt7jv680/air-conditioner-new/w/n/5/iaci183f5g3c-split-dual-inverter-ifb-original-imag6hzyzfxhzhcu.jpeg?q=70,IFB, Copper, No,35.0,835.0,1.0,1
519,Daikin 1 Ton 5 Star Split Inverter AC  - White,3.8,35990.0,https://rukminim1.flixcart.com/image/312/312/k5pn6vk0/air-conditioner-new/z/p/u/ftkg35tv16w-1-split-inverter-daikin-original-imafzbwaxj8mknxh.jpeg?q=70,Daikin, Copper, No,26.0,999.0,1.0,1
520,MarQ By Flipkart 1 Ton 3 Star Split Inverter AC  - White,4.3,24490.0,https://rukminim1.flixcart.com/image/312/312/kmgn0cw0/air-conditioner-new/x/b/d/fkac103siaa21-split-marq-by-flipkart-inverter-original-imagfc9cxm5hz8xf.jpeg?q=70,MarQ, Copper, No,44.0,1195.0,1.0,1
521,Lloyd 1 Ton 3 Star Split Inverter Smart AC with Wi-fi Connect  - White,4.4,28990.0,https://rukminim1.flixcart.com/image/312/312/kd4uj680/air-conditioner-new/z/f/k/ls12i35ja-mps-1-split-lloyd-inverter-original-imafu44gngbsrh5t.jpeg?q=70,Lloyd, Copper, Yes,43.0,1050.0,1.0,1
522,O General 1.5 Ton 3 Star Window AC  - White,2.8,38500.0,https://rukminim1.flixcart.com/image/312/312/ju04akw0/air-conditioner-new/w/m/x/axgt18fhtc-b-1-5-window-o-general-fixed-speed-original-imaff8crb5xqyecr.jpeg?q=70,O, Copper, No,42.0,1410.0,1.0,0
523,SAMSUNG 1 Ton 4 Star Split Inverter AC  - White,4.2,29490.0,https://rukminim1.flixcart.com/image/312/312/kl8ccy80/air-conditioner-new/v/r/x/ar12aymzabe-split-samsung-inverter-original-imagye8cxeeuevz3.jpeg?q=70,SAMSUNG, Copper, Yes,38.0,1600.0,1.0,1
524,SAMSUNG 1 Ton 4 Star Split Inverter AC  - White,4.2,29490.0,https://rukminim1.flixcart.com/image/312/312/kl8ccy80/air-conditioner-new/v/r/x/ar12aymzabe-split-samsung-inverter-original-imagye8cxeeuevz3.jpeg?q=70,SAMSUNG, Copper, No,44.0,634.0,1.0,1
525,TOSHIBA 1.8 Ton 3 Star Split Inverter AC  - White,4.2,49500.0,https://rukminim1.flixcart.com/image/312/312/k6qsn0w0/air-conditioner-new/e/z/n/ras-24qkcv3g-inz-ras-24qacv3g-inz-1-8-split-inverter-toshiba-original-imafp4syec6gupj7.jpeg?q=70,TOSHIBA, Copper, No,48.0,1690.0,1.0,1
526,Hitachi 1.5 Ton 3 Star Window AC  - White,4.2,26990.0,https://rukminim1.flixcart.com/image/312/312/jlzhci80/air-conditioner-new/f/h/m/raw318kud-1-5-window-hitachi-original-imaf8ztxydqcdp24.jpeg?q=70,Hitachi, Copper, No,41.0,2000.0,1.0,0
527,"SAMSUNG 1 Ton 3 Star Split Inverter AC  - White, Blue1",4.2,28990.0,https://rukminim1.flixcart.com/image/312/312/kt7jv680/air-conditioner-new/e/m/u/ar12ty3qbbunna-ar12ty3qbbuxna-split-inverter-samsung-original-imag6hwykd3qrmtc.jpeg?q=70,SAMSUNG, Copper, No,54.0,1150.0,1.0,1
528,LIVPURE 1.5 Ton 5 Star Split Inverter Smart AC with Wi-fi Connect  - White,4.2,36990.0,https://rukminim1.flixcart.com/image/312/312/kn7sdjk0/air-conditioner-new/f/r/k/hks-in18k5s19a-split-livpure-inverter-original-imagfxxnhhscpbyz.jpeg?q=70,LIVPURE, Copper, Yes,48.0,1360.0,1.0,1
529,LIVPURE 1.5 Ton 3 Star Split Inverter Smart AC with Wi-fi Connect  - White,4.2,33990.0,https://rukminim1.flixcart.com/image/312/312/kn7sdjk0/air-conditioner-new/s/w/i/hks-in18k3s19a-split-livpure-inverter-original-imagfxxhxuvy6v9a.jpeg?q=70,LIVPURE, Copper, Yes,48.0,1600.0,1.0,1
530,Haier 1.5 Ton 5 Star Split Inverter AC  - White,4.0,33990.0,https://rukminim1.flixcart.com/image/312/312/k8j3gcw0/air-conditioner-new/h/4/6/hsu19c-tfw5b-inv-1-5-split-inverter-haier-original-imafqjywwt4zcszf.jpeg?q=70,Haier, Copper, No,40.0,1440.0,1.0,1
531,Whirlpool 1 Ton 3 Star Split Inverter AC  - White,4.2,26990.0,https://rukminim1.flixcart.com/image/312/312/kksmikw0/air-conditioner-new/0/m/e/1-5t-magicool-pro-5s-copr-inv-split-inverter-whirlpool-original-imagy25utwj6jgg7.jpeg?q=70,Whirlpool, Copper, No,42.0,1075.0,1.0,1
532,IFFALCON by TCL 1 Ton 3 Star Split Inverter AC  - White,4.3,25490.0,https://rukminim1.flixcart.com/image/312/312/kb1470w0/air-conditioner-new/h/5/v/fac-12csd-v3-1-split-inverter-iffalcon-by-tcl-original-imafsh2wzzsvxtbg.jpeg?q=70,IFFALCON, Copper, No,40.0,1210.0,1.0,1
533,Intex 1.5 Ton 3 Star Window AC  - White,3.6,23490.0,https://rukminim1.flixcart.com/image/312/312/jvfk58w0/air-conditioner-new/b/g/v/inw18cu3l-2w-1-5-window-fixed-speed-intex-original-imafg8w3qcygukg3.jpeg?q=70,Intex, Copper, No,56.0,1680.0,1.0,0
534,SAMSUNG 2 Ton 4 Star Split Inverter AC  - White,4.1,49999.0,https://rukminim1.flixcart.com/image/312/312/km9ht3k0/air-conditioner-new/i/4/e/ar24ay4yatz-split-samsung-inverter-original-imagf7qhfdhzxgg5.jpeg?q=70,SAMSUNG, Copper, No,45.0,1158.0,2.0,1
535,MarQ By Flipkart 1.5 Ton 5 Star Window AC  - White,4.2,25490.0,https://rukminim1.flixcart.com/image/312/312/k9re3rk0/air-conditioner-new/v/j/c/fkac155sfwaca-1-5-window-fixed-speed-marq-by-flipkart-original-imafrhckfugfeqjc.jpeg?q=70,MarQ, Copper, No,60.0,1520.0,1.0,0
536,Panasonic 2 Ton 3 Star Split Inverter AC  - White,4.4,54500.0,https://rukminim1.flixcart.com/image/312/312/kd4uj680/air-conditioner-new/x/q/x/cs-cu-ru24vkyw-inverter-r32-mps-2-split-panasonic-inverter-original-imafu44gp9q4y4gg.jpeg?q=70,Panasonic, Copper, No,50.0,1870.0,2.0,1
537,IFFALCON by TCL 1.5 Ton 3 Star Split Dual Inverter Smart AC with Wi-fi Connect  - White,4.1,30990.0,https://rukminim1.flixcart.com/image/312/312/kn7sdjk0/air-conditioner-new/1/w/n/fac-18csd-v3s-split-iffalcon-by-tcl-dual-inverter-original-imagfxxmxxfydnau.jpeg?q=70,IFFALCON, Copper, No,45.0,1750.0,1.0,1
538,CARRIER 1.5 Ton 3 Star Split Inverter AC  - White,4.3,36990.0,https://rukminim1.flixcart.com/image/312/312/jw0zr0w0/air-conditioner-new/c/s/z/12k-3-star-ester-hybridjet-inverter-r410a-i001-12k-3-star-original-imafesjfzxby2xfz.jpeg?q=70,CARRIER, Copper, Yes,44.0,1700.0,1.0,1
539,SAMSUNG 1.5 Ton 5 Star Split Inverter AC  - White,4.2,35490.0,https://rukminim1.flixcart.com/image/312/312/kl421e80/air-conditioner-new/o/5/u/ar18ty5qawknna-split-samsung-inverter-original-imagyb23g9erhyzk.jpeg?q=70,SAMSUNG, Copper, No,52.0,1465.0,1.0,1
540,Sansui 1 Ton 3 Star Split Inverter AC with PM 2.5 Filter  - White,4.1,27990.0,https://rukminim1.flixcart.com/image/312/312/k1jlyfk0/air-conditioner-new/m/6/q/sac103sia-1-split-inverter-sansui-original-imafh3feprghuzj2.jpeg?q=70,Sansui, Copper, No,37.0,1045.0,1.0,1
541,Lloyd 1.5 Ton 3 Star Split Inverter AC  - White,4.2,34500.0,https://rukminim1.flixcart.com/image/312/312/kd4uj680/air-conditioner-new/z/v/5/ls18i32al-mps-1-5-split-lloyd-inverter-original-imafu44j4kgpu3ff.jpeg?q=70,Lloyd, Copper, No,42.0,1720.0,1.0,1
542,Daikin 1.8 Ton 3 Star Split Inverter AC  - White,4.0,49990.0,https://rukminim1.flixcart.com/image/312/312/kfsl18w0/air-conditioner-new/4/2/u/ftkl60tv16u-rkl60tv16u-mps-1-8-split-daikin-inverter-original-imafw5vceqbahzhr.jpeg?q=70,Daikin, Copper, No,56.0,2000.0,1.0,1
543,MarQ By Flipkart 1 Ton 3 Star Split Inverter AC  - White,4.3,24490.0,https://rukminim1.flixcart.com/image/312/312/kmgn0cw0/air-conditioner-new/x/b/d/fkac103siaa21-split-marq-by-flipkart-inverter-original-imagfc9cxm5hz8xf.jpeg?q=70,MarQ, Copper, No,44.0,1195.0,1.0,1
544,Hitachi 2 Ton 2 Star Window AC  - White,4.2,33990.0,https://rukminim1.flixcart.com/image/312/312/kn7sdjk0/air-conditioner-new/k/o/4/raw518hedo-window-hitachi-fixed-speed-original-imagfy3cmnm7m4wg.jpeg?q=70,Hitachi, Copper, No,52.0,1733.0,2.0,0
545,Daikin 1 Ton 5 Star Split Inverter AC  - White,4.2,42490.0,https://rukminim1.flixcart.com/image/312/312/kkyc9zk0/air-conditioner-new/r/k/v/ftkf60tv16u-rkf60tv16u-sps-split-inverter-daikin-original-imagy6kge8yhkkwc.jpeg?q=70,Daikin, Copper, No,31.0,822.0,1.0,1
546,TOSHIBA 1 Ton 3 Star Split Inverter AC  - White,4.2,34490.0,https://rukminim1.flixcart.com/image/312/312/k6qsn0w0/air-conditioner-new/k/u/m/ras-13qkcv3g-inz-ras-13qacv3g-inz-1-split-inverter-toshiba-original-imafp4sypvkxjhwk.jpeg?q=70,TOSHIBA, Copper, No,36.0,1200.0,1.0,1
547,SAMSUNG 1 Ton 4 Star Split Inverter AC  - White,4.2,29490.0,https://rukminim1.flixcart.com/image/312/312/kl8ccy80/air-conditioner-new/v/r/x/ar12aymzabe-split-samsung-inverter-original-imagye8cxeeuevz3.jpeg?q=70,SAMSUNG, Copper, No,44.0,634.0,1.0,1
548,Hitachi 2 Ton 3 Star Split Inverter AC  - White,4.1,46999.0,https://rukminim1.flixcart.com/image/312/312/kd7pevk0/air-conditioner-new/m/a/5/rmn-emn-cmn-322hcea-mps-2-split-hitachi-inverter-original-imafu5nddqm2bqea.jpeg?q=70,Hitachi, Copper, No,37.0,2090.0,2.0,1
549,Lloyd 1 Ton 5 Star Split Inverter AC with Wi-fi Connect  - White,4.1,40500.0,https://rukminim1.flixcart.com/image/312/312/kmax8y80/air-conditioner-new/b/r/u/ls12i55wbhd-split-lloyd-inverter-original-imagf8thjpwa3fjr.jpeg?q=70,Lloyd, Copper, Yes,32.0,678.0,1.0,1
550,Hitachi 1 Ton 5 Star Split Inverter AC  - Gold,4.1,34490.0,https://rukminim1.flixcart.com/image/312/312/kmqn3bk0/air-conditioner-new/3/c/n/rafg512heea-split-hitachi-inverter-original-imagfkkr9ahzhvz3.jpeg?q=70,Hitachi, Copper, No,52.0,965.0,1.0,1
551,"SAMSUNG 1 Ton 3 Star Split Inverter AC  - White, Blue1",4.2,28990.0,https://rukminim1.flixcart.com/image/312/312/kt7jv680/air-conditioner-new/e/m/u/ar12ty3qbbunna-ar12ty3qbbuxna-split-inverter-samsung-original-imag6hwykd3qrmtc.jpeg?q=70,SAMSUNG, Copper, No,54.0,1150.0,1.0,1
552,Voltas 2 Ton 3 Star Split AC  - White,3.8,44390.0,https://rukminim1.flixcart.com/image/312/312/ka2tmkw0/air-conditioner-new/6/f/f/sac-243-czo-2-split-fixed-speed-voltas-original-imafrqah5wpw7yph.jpeg?q=70,Voltas, Copper, No,49.0,1823.0,2.0,1
553,Whirlpool 1.5 Ton 5 Star Window AC  - White,3.9,30490.0,https://rukminim1.flixcart.com/image/312/312/juip0nk0/air-conditioner-new/j/f/p/wac-1-5-t-magicool-copr-5s-1-5-window-fixed-speed-whirlpool-original-imaffmjr5pjzmhhg.jpeg?q=70,Whirlpool, Copper, No,47.0,1493.0,1.0,0
554,O General 1 Ton 3 Star Split AC  - White,4.2,39990.0,https://rukminim1.flixcart.com/image/312/312/k8ot7rk0/air-conditioner-new/r/a/b/asga12bmwa-b-1-split-fixed-speed-ogeneral-original-imafqncen4jz8kvv.jpeg?q=70,O, Copper, No,30.0,1200.0,1.0,1
555,Whirlpool 1 Ton 3 Star Split Inverter AC  - White,4.2,26990.0,https://rukminim1.flixcart.com/image/312/312/kksmikw0/air-conditioner-new/0/m/e/1-5t-magicool-pro-5s-copr-inv-split-inverter-whirlpool-original-imagy25utwj6jgg7.jpeg?q=70,Whirlpool, Copper, No,42.0,1075.0,1.0,1
556,MarQ By Flipkart 1 Ton 3 Star Split Inverter AC  - White,4.2,34999.0,https://rukminim1.flixcart.com/image/312/312/kr0ynbk0/air-conditioner-new/m/r/s/fkac103siai-split-inverter-marq-by-flipkart-original-imag4wpkhz36gdfg.jpeg?q=70,MarQ, Copper, No,35.0,1210.0,1.0,1
557,Lloyd 1.5 Ton 5 Star Split Inverter AC with Wi-fi Connect  - White,4.2,40200.0,https://rukminim1.flixcart.com/image/312/312/kppt47k0/air-conditioner-new/i/p/8/gls18i56wgbp-split-lloyd-inverter-original-imag3vbdyfv9uugh.jpeg?q=70,Lloyd, Copper, No,42.0,865.0,1.0,1
558,Voltas 2 Ton 5 Star Split Inverter AC  - White,4.2,54990.0,https://rukminim1.flixcart.com/image/312/312/jy4q3680/air-conditioner-new/g/s/d/245v-zzv-2-split-inverter-voltas-original-imafggyg4phzmcmf.jpeg?q=70,Voltas, Copper, No,45.0,2000.0,2.0,1
559,MarQ By Flipkart 1.5 Ton 5 Star Window AC  - White,4.2,25490.0,https://rukminim1.flixcart.com/image/312/312/k9re3rk0/air-conditioner-new/v/j/c/fkac155sfwaca-1-5-window-fixed-speed-marq-by-flipkart-original-imafrhckfugfeqjc.jpeg?q=70,MarQ, Copper, No,60.0,1520.0,1.0,0
560,Blue Star 1.5 Ton 3 Star Window AC  - White,4.0,27400.0,https://rukminim1.flixcart.com/image/312/312/k98tdow0/air-conditioner-new/f/m/d/3w18gbt-1-5-window-inverter-blue-star-original-imafr3f8ztpaxbat.jpeg?q=70,Blue, Copper, No,48.0,1341.0,1.0,0
561,Lloyd 1 Ton Split Inverter Expandable AC  - White,4.2,35970.0,https://rukminim1.flixcart.com/image/312/312/kmkxbww0/air-conditioner-new/b/c/r/ls12i52wbel-1-split-lloyd-inverter-original-imagfgc4rgjya3ma.jpeg?q=70,Lloyd, Copper, No,32.0,2140.0,1.0,1
562,SAMSUNG 1.5 Ton 5 Star Split Inverter AC  - White,4.2,35490.0,https://rukminim1.flixcart.com/image/312/312/kl421e80/air-conditioner-new/o/5/u/ar18ty5qawknna-split-samsung-inverter-original-imagyb23g9erhyzk.jpeg?q=70,SAMSUNG, Copper, No,52.0,1465.0,1.0,1
563,MITASHI 1 Ton 3 Star Split Inverter AC  - White,4.2,29500.0,https://rukminim1.flixcart.com/image/312/312/ju1jqfk0/air-conditioner-new/r/y/t/misac103invxhd-1-split-mitashi-inverter-original-imaff9fnysbyuk84.jpeg?q=70,MITASHI, Copper, No,41.0,1230.0,1.0,1
564,TOSHIBA 1.5 Ton 5 Star Split Inverter AC  - White,4.3,56990.0,https://rukminim1.flixcart.com/image/312/312/k6qsn0w0/air-conditioner-new/a/h/k/ras-18pkcv2g-in-ras-18pacv2g-in-1-5-split-inverter-toshiba-original-imafp4symphgh7gg.jpeg?q=70,TOSHIBA, Copper, No,35.0,1230.0,1.0,1
565,Panasonic 1.5 Ton 4 Star Split Inverter AC  - White,4.3,35500.0,https://rukminim1.flixcart.com/image/312/312/kae95e80/air-conditioner-new/j/a/v/cs-cu-ku18wkyxf-1-5-split-inverter-panasonic-original-imafrz8ygknc7me9.jpeg?q=70,Panasonic, Copper, No,48.0,1122.0,1.0,1
566,MarQ By Flipkart 1 Ton 3 Star Split Inverter AC  - White,4.3,24490.0,https://rukminim1.flixcart.com/image/312/312/kmgn0cw0/air-conditioner-new/x/b/d/fkac103siaa21-split-marq-by-flipkart-inverter-original-imagfc9cxm5hz8xf.jpeg?q=70,MarQ, Copper, No,44.0,1195.0,1.0,1
567,Haier 1.5 Ton 3 Star Split Inverter AC  - White,4.1,35874.0,https://rukminim1.flixcart.com/image/312/312/ka492fk0/air-conditioner-new/z/h/w/hsu18c-nrs3b-inv-1-5-split-inverter-haier-original-imafrrdwhpbwgtzv.jpeg?q=70,Haier, Copper, No,38.0,1780.0,1.0,1
568,Blue Star 1.5 Ton 5 Star Window AC  - White,3.4,34209.0,https://rukminim1.flixcart.com/image/312/312/kfyasnk0/air-conditioner-new/x/p/s/5w18ldtuv-1-5-window-blue-star-fixed-speed-original-imafwatvttbxyrfg.jpeg?q=70,Blue, Copper, No,54.0,1507.0,1.0,0
569,Daikin 1.8 Ton 5 Star Split Inverter AC  - White,3.4,65970.0,https://rukminim1.flixcart.com/image/312/312/kd4uj680/air-conditioner-new/g/z/g/ftkp71tv16t-rkp71tv16t-mps-2-2-split-na-inverter-original-imafu44gjnqceu6y.jpeg?q=70,Daikin, Copper, No,49.0,1665.0,1.0,1
570,SAMSUNG 1 Ton 4 Star Split Inverter AC  - White,4.2,29490.0,https://rukminim1.flixcart.com/image/312/312/kl8ccy80/air-conditioner-new/v/r/x/ar12aymzabe-split-samsung-inverter-original-imagye8cxeeuevz3.jpeg?q=70,SAMSUNG, Copper, No,44.0,634.0,1.0,1
571,O General 2 Ton 3 Star Split Inverter AC  - White,4.2,60990.0,https://rukminim1.flixcart.com/image/312/312/kpmy8i80/air-conditioner-new/x/j/c/asgg24cpta-b-split-o-general-inverter-original-imag3tsgjtrtwape.jpeg?q=70,O, Copper, No,43.0,2200.0,2.0,1
572,Daikin 1.5 Ton 5 Star Split Inverter AC  - White,4.2,46490.0,https://rukminim1.flixcart.com/image/312/312/kq6yefk0/air-conditioner-new/p/e/j/ftkz50tv16u-split-daikin-inverter-original-imag48vknfppazhz.jpeg?q=70,Daikin, Copper, No,29.0,756.0,1.0,1
573,"SAMSUNG 1 Ton 3 Star Split Inverter AC  - White, Blue1",4.2,28990.0,https://rukminim1.flixcart.com/image/312/312/kt7jv680/air-conditioner-new/e/m/u/ar12ty3qbbunna-ar12ty3qbbuxna-split-inverter-samsung-original-imag6hwykd3qrmtc.jpeg?q=70,SAMSUNG, Copper, No,54.0,1150.0,1.0,1
574,Hitachi 1.5 Ton 5 Star Window Inverter AC  - White,3.6,37490.0,https://rukminim1.flixcart.com/image/312/312/kmns7m80/air-conditioner-new/m/t/l/raw518hdea-window-hitachi-inverter-original-imagfgszndv3qgaw.jpeg?q=70,Hitachi, Copper, No,50.0,1179.0,1.0,0
575,Croma 1 Ton 3 Star Split AC  - White,4.0,26990.0,https://rukminim1.flixcart.com/image/312/312/ksyz8280/air-conditioner-new/q/n/j/crac7721-split-fixed-speed-croma-original-imag6f8chgakxgt6.jpeg?q=70,Croma, Copper, No,52.0,970.0,1.0,1
576,CARRIER 1.5 Ton 3 Star Window AC  - White,3.9,29990.0,https://rukminim1.flixcart.com/image/312/312/jgy0fbk0/air-conditioner-new/s/g/b/estrella-1-5-window-carrier-original-imaf52uksf3syzxj.jpeg?q=70,CARRIER, Copper, No,56.0,1393.0,1.0,0
577,Whirlpool 1 Ton 3 Star Split Inverter AC  - White,4.2,26990.0,https://rukminim1.flixcart.com/image/312/312/kksmikw0/air-conditioner-new/0/m/e/1-5t-magicool-pro-5s-copr-inv-split-inverter-whirlpool-original-imagy25utwj6jgg7.jpeg?q=70,Whirlpool, Copper, No,42.0,1075.0,1.0,1
578,SAMSUNG 1 Ton 4 Star Split Inverter AC  - White,3.6,30999.0,https://rukminim1.flixcart.com/image/312/312/km9ht3k0/air-conditioner-new/5/n/b/ar12ay4yatz-split-samsung-inverter-original-imagf7qnhndazpaj.jpeg?q=70,SAMSUNG, Copper, No,40.0,634.0,1.0,1
579,TOSHIBA 1 Ton 5 Star Split Inverter AC  - White,1.5,38990.0,https://rukminim1.flixcart.com/image/312/312/k6qsn0w0/air-conditioner-new/z/q/5/ras-13tkcv5g-inz-ras-13tacv5g-inz-1-split-inverter-toshiba-original-imafp4syygtg4bg4.jpeg?q=70,TOSHIBA, Copper, No,36.0,1050.0,1.0,1
580,Blue Star 2 Ton 3 Star Split AC  - White,1.5,43900.0,https://rukminim1.flixcart.com/image/312/312/kfsl18w0/air-conditioner-new/c/d/3/3hw18aatx-mps-1-5-split-blue-star-fixed-speed-original-imafw5vgbntchjr8.jpeg?q=70,Blue, Aluminium, No,49.0,1800.0,2.0,1
581,MarQ By Flipkart 1.5 Ton 5 Star Window AC  - White,4.2,25490.0,https://rukminim1.flixcart.com/image/312/312/k9re3rk0/air-conditioner-new/v/j/c/fkac155sfwaca-1-5-window-fixed-speed-marq-by-flipkart-original-imafrhckfugfeqjc.jpeg?q=70,MarQ, Copper, No,60.0,1520.0,1.0,0
582,Haier 1.5 Ton 2 Star Split AC  - White,4.1,29990.0,https://rukminim1.flixcart.com/image/312/312/kltryq80/air-conditioner-new/s/0/o/hsu18t-nmw2b-split-haier-fixed-speed-original-imagyugnfkqunrhg.jpeg?q=70,Haier, Copper, No,38.0,1149.0,1.0,1
583,Haier 1.5 Ton 3 Star Split Inverter AC  - White,4.1,30990.0,https://rukminim1.flixcart.com/image/312/312/kf75fgw0/air-conditioner-new/v/g/y/hsu18cncs3-cleancool-3s-1-5-split-inverter-haier-original-imafvpntgtazdhdy.jpeg?q=70,Haier, Copper, No,42.0,5200.0,1.0,1
584,"CARRIER 1 Ton 3 Star Split Inverter AC  - White, Black",4.1,34990.0,https://rukminim1.flixcart.com/image/312/312/jvwpfgw0/air-conditioner-new/d/z/h/durafresh-neo-x-non-hyb-cai12dn3r39f0-1-split-inverter-carrier-original-imafga2ybqaqte4s.jpeg?q=70,CARRIER, Copper, No,40.0,736.0,1.0,1
585,SAMSUNG 1.5 Ton 5 Star Split Inverter AC  - White,4.2,35490.0,https://rukminim1.flixcart.com/image/312/312/kl421e80/air-conditioner-new/o/5/u/ar18ty5qawknna-split-samsung-inverter-original-imagyb23g9erhyzk.jpeg?q=70,SAMSUNG, Copper, No,52.0,1465.0,1.0,1
586,Blue Star 1.5 Ton 3 Star Split Inverter AC  - White,3.7,38190.0,https://rukminim1.flixcart.com/image/312/312/kflftzk0/air-conditioner-new/b/t/s/ic318ybtu-1-5-split-blue-star-inverter-original-imafwykdndv4yyhf.jpeg?q=70,Blue, Copper, No,46.0,1663.0,1.0,1
587,Haier 2 Ton 1 Star Split AC  - White,2.8,33990.0,https://rukminim1.flixcart.com/image/312/312/k8j3gcw0/air-conditioner-new/4/7/f/hsu22t-tfw1b-2-split-fixed-speed-haier-original-imafqjywwxzb8ega.jpeg?q=70,Haier, Copper, No,40.0,1937.0,2.0,1
588,LG 1 Ton 3 Star Split Inverter AC  - White,4.4,34000.0,https://rukminim1.flixcart.com/image/312/312/kd4uj680/air-conditioner-new/p/3/8/js-q12puxa-mps-1-split-lg-inverter-original-imafu44ggybgmawm.jpeg?q=70,LG, Copper, No,44.0,634.0,1.0,1
589,SAMSUNG 1 Ton 4 Star Split Inverter AC  - White,4.2,29490.0,https://rukminim1.flixcart.com/image/312/312/kl8ccy80/air-conditioner-new/v/r/x/ar12aymzabe-split-samsung-inverter-original-imagye8cxeeuevz3.jpeg?q=70,SAMSUNG, Copper, No,44.0,634.0,1.0,1
590,Blue Star 1 Ton 5 Star Split Inverter AC  - White,4.3,37490.0,https://rukminim1.flixcart.com/image/312/312/k98tdow0/air-conditioner-new/q/p/a/ic512catu-1-split-inverter-blue-star-original-imafr3f88dm4n7jh.jpeg?q=70,Blue, Copper, No,32.0,1580.0,1.0,1
